SVIGroup,week,Hospitalized,hosps_transformed,pop2019,mean_mobRatioOut_std,mobRatioOut_rollMean,mean_mobRatioOut_std_lag1,mobRatioOut_rollMean_lag1,mean_mobRatioOut_std_lag2,mobRatioOut_rollMean_lag2,mean_mobRatioOut_std_lag3,mobRatioOut_rollMean_lag3,mean_mobRatioIntra_std,mobRatioIntra_rollMean,mobRatioIntra_rollMean_lag1,mean_mobRatioIntra_std_lag1,mobRatioIntra_rollMean_lag2,mean_mobRatioIntra_std_lag2,mobRatioIntra_rollMean_lag3,mean_mobRatioIntra_std_lag3
1,11,20,3.044522437723423,1002456,0.4376106487591861,0.328491612612219,0.04029884885475136,0.02597478131036893,-0.3999851536828311,-0.41768491317295797,-0.8933684346907946,-0.7244206204484155,0.6023566311775168,0.6426130409723777,0.2814463613274521,0.603910913161449,-0.16954347679906068,-0.36192846035660914,-0.6223463809018196,-0.7506128832020217
1,12,34,3.5553480614894135,1002456,0.5075653402227189,0.4026437383276611,0.4376106487591861,0.328491612612219,0.04029884885475136,0.02597478131036893,-0.3999851536828311,-0.41768491317295797,0.7215715785781678,0.5080303130932723,0.6426130409723777,0.6023566311775168,0.2814463613274521,0.603910913161449,-0.1695434767990601,-0.36192846035660914
1,13,53,3.9889840465642745,1002456,0.26275522600107765,0.307438898564292,0.5075653402227189,0.4026437383276611,0.4376106487591861,0.328491612612219,0.04029884885475136,0.02597478131036893,0.20016272952413244,0.3408946818525352,0.5080303130932723,0.7215715785781678,0.6426130409723777,0.6023566311775168,0.2814463613274527,0.603910913161449
1,14,64,4.174387269895637,1002456,0.1519961294690789,0.0328706327006573,0.26275522600107765,0.307438898564292,0.5075653402227189,0.4026437383276611,0.4376106487591861,0.328491612612219,0.10094973745530562,0.16493077926469746,0.3408946818525352,0.20016272952413244,0.5080303130932723,0.7215715785781678,0.6426130409723784,0.6023566311775168
1,15,82,4.418840607796598,1002456,-0.31613945736818533,-0.11185888600696074,0.1519961294690789,0.0328706327006573,0.26275522600107765,0.307438898564292,0.5075653402227189,0.4026437383276611,0.1936798708146545,0.03857703250172795,0.16493077926469746,0.10094973745530562,0.3408946818525352,0.20016272952413244,0.5080303130932728,0.7215715785781678
1,16,62,4.143134726391533,1002456,-0.17143333012177647,-0.23850332407296304,-0.31613945736818533,-0.11185888600696074,0.1519961294690789,0.0328706327006573,0.26275522600107765,0.307438898564292,-0.1788985107647761,-0.08815010635369598,0.03857703250172795,0.1936798708146545,0.16493077926469746,0.10094973745530562,0.3408946818525358,0.20016272952413244
1,17,74,4.31748811353631,1002456,-0.22793718472892807,-0.10920348681308806,-0.17143333012177647,-0.23850332407296304,-0.31613945736818533,-0.11185888600696074,0.1519961294690789,0.0328706327006573,-0.2792316791109662,-0.14127254375683157,-0.08815010635369598,-0.1788985107647761,0.03857703250172795,0.1936798708146545,0.16493077926469804,0.10094973745530562
1,18,74,4.31748811353631,1002456,0.07176005441143962,0.11966105247753628,-0.22793718472892807,-0.10920348681308806,-0.17143333012177647,-0.23850332407296304,-0.31613945736818533,-0.11185888600696074,0.03431255860524773,0.2539200687055518,-0.14127254375683157,-0.2792316791109662,-0.08815010635369598,-0.1788985107647761,0.03857703250172854,0.1936798708146545
1,19,45,3.828641396489095,1002456,0.5151602877500965,0.2936215867485674,0.07176005441143962,0.11966105247753628,-0.22793718472892807,-0.10920348681308806,-0.17143333012177647,-0.23850332407296304,1.006679326622374,0.6487490371821519,0.2539200687055518,0.03431255860524773,-0.14127254375683157,-0.2792316791109662,-0.0881501063536954,-0.1788985107647761
1,20,40,3.713572066704308,1002456,0.29394441808416544,0.3968765994596278,0.5151602877500965,0.2936215867485674,0.07176005441143962,0.11966105247753628,-0.22793718472892807,-0.10920348681308806,0.9052552263188344,0.6793258793918785,0.6487490371821519,1.006679326622374,0.2539200687055518,0.03431255860524773,-0.141272543756831,-0.2792316791109662
1,21,36,3.610917912644224,1002456,0.3815250925446207,0.44420371183450014,0.29394441808416544,0.3968765994596278,0.5151602877500965,0.2936215867485674,0.07176005441143962,0.11966105247753628,0.12604308523442734,0.5525992616421366,0.6793258793918785,0.9052552263188344,0.6487490371821519,1.006679326622374,0.25392006870555234,0.03431255860524773
1,22,33,3.5263605246161616,1002456,0.6571416248747135,0.24407337755375255,0.3815250925446207,0.44420371183450014,0.29394441808416544,0.3968765994596278,0.5151602877500965,0.2936215867485674,0.6264994733731482,0.12359811027758034,0.5525992616421366,0.12604308523442734,0.6793258793918785,0.9052552263188344,0.6487490371821526,1.006679326622374
1,23,20,3.044522437723423,1002456,-0.3064465847580774,0.24940960388162572,0.6571416248747135,0.24407337755375255,0.3815250925446207,0.44420371183450014,0.29394441808416544,0.3968765994596278,-0.3817482277748343,0.33710125069192715,0.12359811027758034,0.6264994733731482,0.5525992616421366,0.12604308523442734,0.6793258793918792,0.9052552263188344
1,24,27,3.332204510175204,1002456,0.39753377152824027,0.25758208766184465,-0.3064465847580774,0.24940960388162572,0.6571416248747135,0.24407337755375255,0.3815250925446207,0.44420371183450014,0.7665525064774678,0.4469427256177554,0.33710125069192715,-0.3817482277748343,0.12359811027758034,0.6264994733731482,0.5525992616421372,0.12604308523442734
1,25,27,3.332204510175204,1002456,0.6816590762153703,0.49793720301556305,0.39753377152824027,0.25758208766184465,-0.3064465847580774,0.24940960388162572,0.6571416248747135,0.24407337755375255,0.9560238981506328,0.659993022581292,0.4469427256177554,0.7665525064774678,0.33710125069192715,-0.3817482277748343,0.12359811027758094,0.6264994733731482
1,26,20,3.044522437723423,1002456,0.4146187613030777,0.45446831170137375,0.6816590762153703,0.49793720301556305,0.39753377152824027,0.25758208766184465,-0.3064465847580774,0.24940960388162572,0.2574026631157755,0.6062720137292098,0.659993022581292,0.9560238981506328,0.4469427256177554,0.7665525064774678,0.33710125069192776,-0.3817482277748343
1,27,18,2.9444389791664403,1002456,0.26712709758567255,0.5154140565760096,0.4146187613030777,0.45446831170137375,0.6816590762153703,0.49793720301556305,0.39753377152824027,0.25758208766184465,0.6053894799212213,0.7629833939723915,0.6062720137292098,0.2574026631157755,0.659993022581292,0.9560238981506328,0.446942725617756,0.7665525064774678
1,28,32,3.49650756146648,1002456,0.8644963108392778,0.716891592583706,0.26712709758567255,0.5154140565760096,0.4146187613030777,0.45446831170137375,0.6816590762153703,0.49793720301556305,1.4261580388801776,0.97538204897325,0.7629833939723915,0.6053894799212213,0.6062720137292098,0.2574026631157755,0.6599930225812926,0.9560238981506328
1,29,33,3.5263605246161616,1002456,1.019051369326167,1.0044341596479056,0.8644963108392778,0.716891592583706,0.26712709758567255,0.5154140565760096,0.4146187613030777,0.45446831170137375,0.8945986281183514,1.3010496011995998,0.97538204897325,1.4261580388801776,0.7629833939723915,0.6053894799212213,0.6062720137292105,0.2574026631157755
1,30,32,3.49650756146648,1002456,1.1297547987782717,1.058890564420422,1.019051369326167,1.0044341596479056,0.8644963108392778,0.716891592583706,0.26712709758567255,0.5154140565760096,1.5823921366002704,1.2452073966341664,1.3010496011995998,0.8945986281183514,0.97538204897325,1.4261580388801776,0.7629833939723921,0.6053894799212213
1,31,38,3.6635616461296463,1002456,1.0278655251568267,1.0575307122773758,1.1297547987782717,1.058890564420422,1.019051369326167,1.0044341596479056,0.8644963108392778,0.716891592583706,1.258631425183877,1.1505926133946889,1.2452073966341664,1.5823921366002704,1.3010496011995998,0.8945986281183514,0.9753820489732506,1.4261580388801776
1,32,43,3.784189633918261,1002456,1.0149718128970286,0.9519455327247376,1.0278655251568267,1.0575307122773758,1.1297547987782717,1.058890564420422,1.019051369326167,1.0044341596479056,0.6107542783999184,0.8276650958429558,1.1505926133946889,1.258631425183877,1.2452073966341664,1.5823921366002704,1.3010496011996004,0.8945986281183514
1,33,45,3.828641396489095,1002456,0.8129992601203564,0.893854174264915,1.0149718128970286,0.9519455327247376,1.0278655251568267,1.0575307122773758,1.1297547987782717,1.058890564420422,0.613609583945072,0.5465747178331596,0.8276650958429558,0.6107542783999184,1.1505926133946889,1.258631425183877,1.2452073966341668,1.5823921366002704
1,34,73,4.30406509320417,1002456,0.8535914497773592,0.78667751306009,0.8129992601203564,0.893854174264915,1.0149718128970286,0.9519455327247376,1.0278655251568267,1.0575307122773758,0.4153602911544886,0.33734657015770503,0.5465747178331596,0.613609583945072,0.8276650958429558,0.6107542783999184,1.150592613394689,1.258631425183877
1,35,66,4.204692619390966,1002456,0.6934418292825539,0.43691123630462886,0.8535914497773592,0.78667751306009,0.8129992601203564,0.893854174264915,1.0149718128970286,0.9519455327247376,-0.01693016462644518,-0.2560043935731791,0.33734657015770503,0.4153602911544886,0.5465747178331596,0.613609583945072,0.8276650958429563,0.6107542783999184
1,36,62,4.143134726391533,1002456,-0.23629957014602704,0.4342058850132207,0.6934418292825539,0.43691123630462886,0.8535914497773592,0.78667751306009,0.8129992601203564,0.893854174264915,-1.1664433072475804,-0.15296211136401663,-0.2560043935731791,-0.01693016462644518,0.33734657015770503,0.4153602911544886,0.5465747178331601,0.613609583945072
1,37,68,4.23410650459726,1002456,0.8454753959031347,0.5667486076927654,-0.23629957014602704,0.4342058850132207,0.6934418292825539,0.43691123630462886,0.8535914497773592,0.78667751306009,0.724487137781976,-0.03874080780453087,-0.15296211136401663,-1.1664433072475804,-0.2560043935731791,-0.01693016462644518,0.33734657015770564,0.4153602911544886
1,38,71,4.276666119016055,1002456,1.0910699973211877,1.1447929567731785,0.8454753959031347,0.5667486076927654,-0.23629957014602704,0.4342058850132207,0.6934418292825539,0.43691123630462886,0.3257337460520121,0.3978946576892079,-0.03874080780453087,0.724487137781976,-0.15296211136401663,-1.1664433072475804,-0.25600439357317856,-0.01693016462644518
1,39,101,4.624972813284271,1002456,1.4978334770952118,0.9876834652098736,1.0910699973211877,1.1447929567731785,0.8454753959031347,0.5667486076927654,-0.23629957014602704,0.4342058850132207,0.14346308923363607,-0.13052063403942515,0.3978946576892079,0.3257337460520121,-0.03874080780453087,0.724487137781976,-0.15296211136401605,-1.1664433072475804
1,40,117,4.770684624465665,1002456,0.37414692121322074,0.17226875644044362,1.4978334770952118,0.9876834652098736,1.0910699973211877,1.1447929567731785,0.8454753959031347,0.5667486076927654,-0.8607587374039233,-0.9360885027262936,-0.13052063403942515,0.14346308923363607,0.3978946576892079,0.3257337460520121,-0.03874080780453028,0.724487137781976
1,41,54,4.007333185232471,1002456,-1.3551741289871024,-0.5634232340580069,0.37414692121322074,0.49793720301556305,1.4978334770952118,1.4052709284504568,1.0910699973211877,0.6044890548682489,-2.0909698600085935,-0.837258292566062,0.39265730800722903,-0.8607587374039233,0.33734657015770503,0.14346308923363607,1.0349832674815536,0.3257337460520121
2,1,78,4.3694478524670215,1574517,-2.0312369200815392,-2.1033769092330674,-1.4625356104620033,-1.4447352106991205,-1.0589889755598092,-1.3062789527387408,0.08129385997081566,0.24940960388162572,-1.705819372241562,-1.1687597681421462,0.6426130409723777,1.006679326622374,-1.162761388014687,-0.5750248177884919,0.7158730376759457,1.0919074236103696
2,2,70,4.2626798770413155,1574517,-1.7463579928427089,-2.0526705533821423,-2.0312369200815392,-1.746710174462084,-1.322865527589596,-1.471030474410315,-0.35578436050528883,-0.226445104933409,0.2591175074176033,-1.2147132924467254,-0.1466741794005283,-1.705819372241562,-0.8974121566949332,-0.4113922800547457,0.865584301044153,0.5699069581318659
2,3,44,3.80666248977032,1574517,-2.3804167472221787,-2.120868521310674,-1.7463579928427089,-2.0526705533821423,-2.0312369200815392,-1.7001534801712817,-0.4048448142657539,-0.9306220316175272,-2.1974380125162174,-1.448159917177306,-1.2147132924467252,0.2591175074176033,-0.6193647149595681,-1.705819372241562,-0.06699129757315762,0.9349385213902234
2,4,50,3.9318256327243257,1574517,-2.235830823867134,-2.207138163172361,-2.3804167472221787,-2.120868521310674,-1.7463579928427089,-2.0526705533821423,-2.0312369200815392,-1.3941465757300004,-2.406159246433304,-2.215112630959106,-1.448159917177306,-2.1974380125162174,-1.2147132924467254,0.2591175074176033,-0.17058778114457848,-1.705819372241562
2,5,45,3.828641396489095,1574517,-2.00516691842777,-1.8546210899615,-2.235830823867134,-2.207138163172361,-2.3804167472221787,-2.120868521310674,-1.7463579928427089,-2.052670553382142,-2.041740633927796,-1.1687597681421462,-2.215112630959106,-2.406159246433304,-1.448159917177306,-2.1974380125162174,-1.2147132924467254,0.2591175074176033
2,6,53,3.9889840465642745,1574517,-1.322865527589596,-1.3062789527387404,-2.00516691842777,-1.8546210899615,-2.235830823867134,-2.207138163172361,-2.3804167472221787,-2.1208685213106735,0.9416205759346612,-0.5554100669614915,-1.168759768142146,-2.041740633927796,-2.215112630959106,-2.406159246433304,-1.448159917177306,-2.1974380125162174
2,7,49,3.912023005428146,1574517,-0.5908044121988552,-0.9236059876909588,-1.322865527589596,-1.3062789527387404,-2.00516691842777,-1.8546210899615003,-2.235830823867134,-2.207138163172361,-0.5661101428913397,-0.20652526752489744,-0.5554100669614912,0.9416205759346612,-1.1687597681421462,-2.041740633927796,-2.215112630959106,-2.406159246433304
2,8,45,3.828641396489095,1574517,-0.8571480232844246,-0.5634232340580069,-0.5908044121988552,-0.9236059876909588,-1.322865527589596,-1.3062789527387408,-2.00516691842777,-1.8546210899614997,-0.9950862356180138,-0.6524821615741894,-0.2065252675248971,-0.5661101428913397,-0.5554100669614915,0.9416205759346612,-1.1687597681421462,-2.041740633927796
2,9,44,3.80666248977032,1574517,-0.24231726669074052,-0.34800753432787807,-0.8571480232844246,-0.5634232340580069,-0.5908044121988552,-0.923605987690959,-1.322865527589596,-1.3062789527387402,-0.3962501062132147,-0.5032292230537372,-0.652482161574189,-0.9950862356180138,-0.20652526752489744,-0.5661101428913397,-0.5554100669614915,0.9416205759346612
2,10,54,4.007333185232471,1574517,0.05544268699153129,0.14592593108268423,-0.24231726669074052,-0.34800753432787807,-0.8571480232844246,-0.5634232340580072,-0.5908044121988552,-0.9236059876909584,-0.11835132732998316,0.04843956416894249,-0.5032292230537369,-0.3962501062132147,-0.6524821615741894,-0.9950862356180138,-0.20652526752489744,-0.5661101428913397
2,11,60,4.110873864173311,1574517,0.6246523729472622,0.3726312502852022,0.05544268699153129,0.14592593108268423,-0.24231726669074052,-0.34800753432787834,-0.8571480232844246,-0.56342323405800665,0.6599201260500253,0.3098926450032268,0.04843956416894279,-0.11835132732998316,-0.5032292230537372,-0.3962501062132147,-0.6524821615741894,-0.9950862356180138
2,12,97,4.584967478670572,1574517,0.43779869091681334,0.443205872953806,0.6246523729472622,0.3726312502852022,0.05544268699153129,0.14592593108268392,-0.24231726669074052,-0.34800753432787773,0.3881091362896381,0.3135840999903072,0.30989264500322705,0.6599201260500253,0.04843956416894249,-0.11835132732998316,-0.5032292230537372,-0.3962501062132147
2,13,147,4.997212273764115,1574517,0.2671665549973428,0.2678848186255192,0.43779869091681334,0.443205872953806,0.6246523729472622,0.3726312502852019,0.05544268699153129,0.1459259310826845,-0.10727696236874192,0.01264207518563535,0.3135840999903075,0.3881091362896381,0.3098926450032268,0.6599201260500253,0.04843956416894249,-0.11835132732998316
2,14,200,5.303304908059076,1574517,0.0986892099624016,0.1157919525491094,0.2671665549973428,0.2678848186255192,0.43779869091681334,0.44320587295380576,0.6246523729472622,0.3726312502852025,-0.2429059483639903,-0.16568689301666753,0.01264207518563564,-0.10727696236874192,0.3135840999903072,0.3881091362896381,0.3098926450032268,0.6599201260500253
2,15,229,5.438079308923196,1574517,-0.01847990731241611,-0.00109047149318325,0.0986892099624016,0.1157919525491094,0.2671665549973428,0.2678848186255189,0.43779869091681334,0.4432058729538064,-0.1468777683172706,-0.21877838401034655,-0.16568689301666725,-0.2429059483639903,0.01264207518563535,-0.10727696236874192,0.3135840999903072,0.3881091362896381
2,16,230,5.442417710521793,1574517,-0.08348071712953509,-0.11040023265748768,-0.01847990731241611,-0.00109047149318325,0.0986892099624016,0.11579195254910908,0.2671665549973428,0.2678848186255195,-0.26655143534977893,-0.17358593658755472,-0.21877838401034624,-0.1468777683172706,-0.16568689301666753,-0.2429059483639903,0.01264207518563535,-0.10727696236874192
2,17,162,5.093750200806762,1574517,-0.2292400735305117,-0.06947623652246328,-0.08348071712953509,-0.11040023265748768,-0.01847990731241611,-0.00109047149318354,0.0986892099624016,0.11579195254910968,-0.10732860609561476,-0.0496304066604295,-0.17358593658755442,-0.26655143534977893,-0.21877838401034655,-0.1468777683172706,-0.16568689301666753,-0.2429059483639903
2,18,149,5.0106352940962555,1574517,0.1042920810926571,0.12424866545592478,-0.2292400735305117,-0.06947623652246328,-0.08348071712953509,-0.11040023265748798,-0.01847990731241611,-0.00109047149318295,0.2249888214641051,0.6024159898099385,-0.0496304066604292,-0.10732860609561476,-0.17358593658755472,-0.26655143534977893,-0.21877838401034655,-0.1468777683172706
2,19,101,4.624972813284271,1574517,0.4976939888056291,0.37233259647052214,0.1042920810926571,0.12424866545592478,-0.2292400735305117,-0.06947623652246358,-0.08348071712953509,-0.11040023265748738,1.689587754061325,0.9498383656385512,0.6024159898099387,0.2249888214641051,-0.0496304066604295,-0.10732860609561476,-0.17358593658755472,-0.26655143534977893
2,20,106,4.672828834461906,1574517,0.5150117195132803,0.484653537734052,0.4976939888056291,0.37233259647052214,0.1042920810926571,0.12424866545592449,-0.2292400735305117,-0.06947623652246299,0.9349385213902234,1.0349832674815536,0.9498383656385516,1.689587754061325,0.6024159898099385,0.2249888214641051,-0.0496304066604295,-0.10732860609561476
2,21,86,4.465908118654584,1574517,0.4412549048832468,0.5268317572191749,0.5150117195132803,0.484653537734052,0.4976939888056291,0.3723325964705218,0.1042920810926571,0.12424866545592508,0.4804235269931126,0.5850866725610692,1.034983267481554,0.9349385213902234,0.9498383656385512,1.689587754061325,0.6024159898099385,0.2249888214641051
2,22,64,4.174387269895637,1574517,0.6242286472609975,0.27086385942227226,0.4412549048832468,0.5268317572191749,0.5150117195132803,0.4846535377340518,0.4976939888056291,0.3723325964705224,0.33989796929987187,0.05717257708683506,0.5850866725610695,0.4804235269931126,1.0349832674815536,0.9349385213902234,0.9498383656385512,1.689587754061325
2,23,62,4.143134726391533,1574517,-0.25289197387742735,0.206476364846796,0.6242286472609975,0.27086385942227226,0.4412549048832468,0.5268317572191745,0.5150117195132803,0.48465353773405234,-0.6488037650324792,0.22425251495709472,0.05717257708683535,0.33989796929987187,0.5850866725610692,0.4804235269931126,1.0349832674815536,0.9349385213902234
2,24,45,3.828641396489095,1574517,0.248092421156818,0.2132049615520844,-0.25289197387742735,0.206476364846796,0.6242286472609975,0.270863859422272,0.4412549048832468,0.5268317572191751,0.9816633406038916,0.33520419887973424,0.224252514957095,-0.6488037650324792,0.05717257708683506,0.33989796929987187,0.5850866725610692,0.4804235269931126
2,25,45,3.828641396489095,1574517,0.6444144373768627,0.4675975061318102,0.248092421156818,0.2132049615520844,-0.25289197387742735,0.20647636484679568,0.6242286472609975,0.2708638594222726,0.6727530210677903,0.6262181449953528,0.3352041988797345,0.9816633406038916,0.22425251495709472,-0.6488037650324792,0.05717257708683506,0.33989796929987187
2,26,63,4.1588830833596715,1574517,0.5102856598617501,0.3906513398132984,0.6444144373768627,0.4675975061318102,0.248092421156818,0.2132049615520841,-0.25289197387742735,0.2064763648467963,0.2242380733143765,0.34801244070131476,0.6262181449953531,0.6727530210677903,0.33520419887973424,0.9816633406038916,0.22425251495709472,-0.6488037650324792
2,27,45,3.828641396489095,1574517,0.01725392220128258,0.446232412774019,0.5102856598617501,0.3906513398132984,0.6444144373768627,0.4675975061318099,0.248092421156818,0.21320496155208468,0.14704622772177758,0.7158730376759457,0.34801244070131504,0.2242380733143765,0.6262181449953528,0.6727530210677903,0.33520419887973424,0.9816633406038916
2,28,71,4.276666119016055,1574517,0.8111576562590245,0.5618285224363412,0.01725392220128258,0.446232412774019,0.5102856598617501,0.3906513398132981,0.6444144373768627,0.4675975061318105,1.776334811991683,1.0050961544412766,0.715873037675946,0.14704622772177758,0.34801244070131476,0.2242380733143765,0.6262181449953528,0.6727530210677903
2,29,65,4.189654742026425,1574517,0.8570739888487166,0.9178345858841874,0.8111576562590245,0.5618285224363412,0.01725392220128258,0.4462324127740187,0.5102856598617501,0.3906513398132987,1.0919074236103696,1.2862930407999078,1.0050961544412769,1.776334811991683,0.7158730376759457,0.14704622772177758,0.34801244070131476,0.2242380733143765
2,30,89,4.499809670330265,1574517,1.0852721125448213,0.9487844111434534,0.8570739888487166,0.9178345858841874,0.8111576562590245,0.5618285224363408,0.01725392220128258,0.4462324127740193,0.9906368867976708,0.9349914112097972,1.286293040799908,1.0919074236103696,1.0050961544412766,1.776334811991683,0.7158730376759457,0.14704622772177758
2,31,85,4.454347296253507,1574517,0.904007132036822,0.9393248792029164,1.0852721125448213,0.9487844111434534,0.8570739888487166,0.9178345858841872,0.8111576562590245,0.5618285224363414,0.7224299232213515,0.799626811918054,0.9349914112097976,0.9906368867976708,1.2862930407999078,1.0919074236103696,1.0050961544412766,1.776334811991683
2,32,86,4.465908118654584,1574517,0.8286953930271054,0.7573449879887008,0.904007132036822,0.9393248792029164,1.0852721125448213,0.948784411143453,0.8570739888487166,0.9178345858841878,0.6858136257351402,0.6608244498789029,0.7996268119180542,0.7224299232213515,0.9349914112097972,0.9906368867976708,1.2862930407999078,1.0919074236103696
2,33,128,4.859812404361672,1574517,0.5393324389021745,0.7314095279802291,0.8286953930271054,0.7573449879887008,0.904007132036822,0.939324879202916,1.0852721125448213,0.9487844111434536,0.5742298006802178,0.5461006107241525,0.6608244498789032,0.6858136257351402,0.799626811918054,0.7224299232213515,0.9349914112097972,0.9906368867976708
2,34,155,5.049856007249537,1574517,0.8262007520114071,0.6399313040899782,0.5393324389021745,0.7314095279802291,0.8286953930271054,0.7573449879887004,0.904007132036822,0.9393248792029166,0.3782584057571003,0.41790994217263416,0.5461006107241527,0.5742298006802178,0.6608244498789029,0.6858136257351402,0.799626811918054,0.7224299232213515
2,35,160,5.081404364984463,1574517,0.5542607213563528,0.4433221829127125,0.8262007520114071,0.6399313040899782,0.5393324389021745,0.7314095279802287,0.8286953930271054,0.757344987988701,0.3012416200805852,-0.11571974383380142,0.4179099421726344,0.3782584057571003,0.5461006107241525,0.5742298006802178,0.6608244498789029,0.6858136257351402
2,36,164,5.10594547390058,1574517,-0.05049492462962249,0.5075666453195785,0.5542607213563528,0.4433221829127125,0.8262007520114071,0.6399313040899779,0.5393324389021745,0.7314095279802294,-1.026659257339089,-0.11795950577366776,-0.11571974383380113,0.3012416200805852,0.41790994217263416,0.3782584057571003,0.5461006107241525,0.5742298006802178
2,37,139,4.941642422609304,1574517,1.0189341392320053,0.6044890548682486,-0.05049492462962249,0.5075666453195785,0.5542607213563528,0.44332218291271225,0.8262007520114071,0.6399313040899784,0.3715391199375012,-0.03186433662556611,-0.11795950577366748,-1.026659257339089,-0.11571974383380142,0.3012416200805852,0.41790994217263416,0.3782584057571003
2,38,163,5.099866427824199,1574517,0.845027950002363,1.171621246325204,1.0189341392320053,0.6044890548682486,-0.05049492462962249,0.5075666453195783,0.5542607213563528,0.4433221829127128,0.5595271275248902,0.4043111445899687,-0.03186433662556581,0.3715391199375012,-0.11795950577366776,-1.026659257339089,-0.11571974383380142,0.3012416200805852
2,39,189,5.247024072160486,1574517,1.6509016497412436,1.030435534712746,0.845027950002363,1.171621246325204,1.0189341392320053,0.6044890548682483,-0.05049492462962249,0.5075666453195788,0.2818671863075156,0.05878194326654928,0.404311144589969,0.5595271275248902,-0.03186433662556611,0.3715391199375012,-0.11795950577366776,-1.026659257339089
