Zip,SVI_State,mobRatioOut,mobRatioIntra,Hosp_least,pop2019,week
77035,0.8179812465526751,0.5437072819774912,0.7063655030800822,0,36931,31
77035,0.8179812465526751,0.5011562773009919,0.6803559206023272,6,36931,32
77035,0.8179812465526751,0.41523202631173234,0.5795117499429614,1,36931,33
77035,0.8179812465526751,0.4203710365383627,0.4033766826374629,0,36931,34
77035,0.8179812465526751,0.5798859139729688,0.5895505361624458,1,36931,35
77035,0.8179812465526751,0.6263425664217072,0.5612594113620808,1,36931,36
77035,0.8179812465526751,0.5391849529780565,0.6324435318275154,1,36931,37
77035,0.8179812465526751,0.5180122308443393,0.5621720282911248,0,36931,38
77035,0.8179812465526751,0.4947839046199702,0.5799680584074834,0,36931,39
77035,0.8179812465526751,0.395703787450537,0.7154916723705225,1,36931,40
77035,0.8179812465526751,0.47484454494064443,0.5393566050650239,1,36931,41
77035,0.8179812465526751,0.386042448224472,0.4581336983801049,1,36931,42
77035,0.8179812465526751,0.4024872809496891,0.4887063655030801,0,36931,43
77035,0.8179812465526751,0.45613854771570994,0.5434633812457221,1,36931,44
77035,0.8179812465526751,0.3987871935865152,0.4649783253479352,6,36931,45
77035,0.8179812465526751,0.4253044863559278,0.5827059091946155,1,36931,46
77035,0.8179812465526751,0.4914949380749268,0.43349304129591604,9,36931,47
77035,0.8179812465526751,0.34472480600236394,0.2349988592288387,6,36931,48
77036,0.9415333701047987,0.8776474587795342,0.7426389307607275,0,74472,1
77036,0.9415333701047987,0.8021757606663267,0.46548085619535723,0,74472,2
77036,0.9415333701047987,0.7118816930137685,0.37021404883931264,0,74472,3
77036,0.9415333701047987,0.8800951895291518,1.0511506381268214,0,74472,4
77036,0.9415333701047987,0.95230324664286925,0.6381268214249824,0,74472,5
77036,0.9415333701047987,0.62961074281829,0.4807557029444277,0,74472,6
77036,0.9415333701047987,0.32078871324154346,0.2554517133956386,0,74472,7
77036,0.9415333701047987,0.27400985891551927,0.2134458848356949,1,74472,8
77036,0.9415333701047987,0.393676695563488,0.5762234951261179,8,74472,9
77036,0.9415333701047987,0.26013938466768655,0.19053361471208924,5,74472,10
77036,0.9415333701047987,0.2508924018357981,0.15234649783941312,10,74472,11
77036,0.9415333701047987,0.20506544280129185,0.22148527786152145,12,74472,12
77036,0.9415333701047987,0.359272480027197,0.5318058486584263,13,74472,13
77036,0.9415333701047987,0.5019207887132415,0.45543161491307405,13,74472,14
77036,0.9415333701047987,0.43460819309875914,0.35132147522862023,14,74472,15
77036,0.9415333701047987,0.44752677205507396,0.4636719927645463,7,74472,16
77036,0.9415333701047987,0.4740438551759307,0.43834790473319263,12,74472,17
77036,0.9415333701047987,0.536460989291178,0.5297960004019696,13,74472,18
77036,0.9415333701047987,0.45840557538670745,0.5336147120892373,19,74472,19
77036,0.9415333701047987,0.4613972463029067,0.31212943422771583,29,74472,20
77036,0.9415333701047987,0.43352031276559577,0.32800723545372323,28,74472,21
77036,0.9415333701047987,0.42590515043345234,0.41262184705054766,19,74472,22
77036,0.9415333701047987,0.4386877443481217,0.31916390312531406,16,74472,23
77036,0.9415333701047987,0.4178820329763726,0.44317154054868857,19,74472,24
77036,0.9415333701047987,0.48723440421553627,0.3858908652396744,9,74472,25
77036,0.9415333701047987,0.5055923848376679,0.5354235755200483,13,74472,26
77036,0.9415333701047987,0.4539180690124086,0.5197467591196865,10,74472,27
77036,0.9415333701047987,0.4541900390956995,0.5378353934277962,6,74472,28
77036,0.9415333701047987,0.4563657997620262,0.5432619837202292,5,74472,29
77036,0.9415333701047987,0.4071392146863845,0.3477037483669983,5,74472,30
77036,0.9415333701047987,0.47254801971783106,0.5611496332026932,1,74472,31
77036,0.9415333701047987,0.5206867244603094,0.41463169530700433,1,74472,32
77036,0.9415333701047987,0.4101308856025837,0.4254848758918702,1,74472,33
77036,0.9415333701047987,0.403739588645249,0.21987739925635613,1,74472,34
77036,0.9415333701047987,0.4199218086010539,0.3537332931363682,0,74472,35
77036,0.9415333701047987,0.44059153493115755,0.30790875288915687,1,74472,36
77036,0.9415333701047987,0.4151623321434642,0.26148125816500856,1,74472,37
77036,0.9415333701047987,0.4881862995070542,0.22470103507185207,7,74472,38
77036,0.9415333701047987,0.42590515043345234,0.23193648879509596,1,74472,39
77036,0.9415333701047987,0.41693013768485465,0.2261079288513717,5,74472,40
77036,0.9415333701047987,0.3463539010708822,0.19113656918902622,1,74472,41
77036,0.9415333701047987,0.4116267210606833,0.17224399557833384,1,74472,42
77036,0.9415333701047987,0.40319564847866735,0.26429504572404783,5,74472,43
77036,0.9415333701047987,0.36036036036036034,0.2646970153753392,7,74472,44
77036,0.9415333701047987,0.344994050654428,0.20118581047130943,5,74472,45
77036,0.9415333701047987,0.3866054733979262,0.16259672394734198,10,74472,46
77036,0.9415333701047987,0.428080911099779,0.20922520349713597,1,74472,47
77036,0.9415333701047987,0.21104878463369028,0.17545975278866446,12,74472,48
77042,0.5102040816326531,1.1483657730444363,0.5052018310445276,0,41734,1
77042,0.5102040816326531,1.2014322438486964,0.3903454015813566,0,41734,2
77042,0.5102040816326531,0.9408740359897172,0.3570536828963795,0,41734,3
77042,0.5102040816326531,1.009731913330885,3.2908863920099876,0,41734,4
77042,0.5102040816326531,1.1083363936834374,0.43528922180607577,0,41734,5
77042,0.5102040816326531,0.9526257803892766,0.8539325842696629,0,41734,6
77042,0.5102040816326531,0.42930591259640105,0.32459425717852686,0,41734,7
77042,0.5102040816326531,0.3077488064634594,0.2759051186017478,1,41734,8
77042,0.5102040816326531,0.42287917737789205,0.8331252600915522,1,41734,9
77042,0.5102040816326531,0.2658832170400294,0.264669163545568,1,41734,10
77042,0.5102040816326531,0.2622107969151671,0.1252600915522264,0,41734,11
77042,0.5102040816326531,0.27653323540213,0.24511027881814398,0,41734,12
77042,0.5102040816326531,0.397172236503856,0.9925093632958801,1,41734,13
77042,0.5102040816326531,0.5165258905618803,0.5343320848938826,1,41734,14
77042,0.5102040816326531,0.3968049944913698,0.33749479816895545,1,41734,15
77042,0.5102040816326531,0.43224384869629084,0.36787349146899706,1,41734,16
77042,0.5102040816326531,0.512853470437018,0.5717852684144819,0,41734,17
77042,0.5102040816326531,0.6042967315460889,0.538909696213067,1,41734,18
77042,0.5102040816326531,0.5251560778553066,0.5106117353308365,10,41734,19
77042,0.5102040816326531,0.5639001101726038,0.32542655014565125,6,41734,20
77042,0.5102040816326531,0.4990818949687844,0.25676238035788596,8,41734,21
77042,0.5102040816326531,0.41259640102827766,0.4128173116937162,1,41734,22
77042,0.5102040816326531,0.3591626882115314,0.34207240948813983,6,41734,23
77042,0.5102040816326531,0.47741461623209697,0.406575114440283,6,41734,24
77042,0.5102040816326531,0.602827763496144,0.5355805243445693,1,41734,25
77042,0.5102040816326531,0.5716121924348145,0.7994173949230129,1,41734,26
77042,0.5102040816326531,0.5464561145795079,0.38868081564710777,6,41734,27
77042,0.5102040816326531,0.6586485493940507,0.43612151477320016,1,41734,28
77042,0.5102040816326531,0.5820785897906721,0.6824802330420308,1,41734,29
77042,0.5102040816326531,0.6066838046272494,0.31002913025384937,0,41734,30
77042,0.5102040816326531,0.5629820051413882,0.5588847274240533,0,41734,31
77042,0.5102040816326531,0.5960337862651487,0.4311277569704536,0,41734,32
77042,0.5102040816326531,0.6951891296364304,0.41240116521015396,1,41734,33
77042,0.5102040816326531,0.5025706940874036,0.45692883895131087,1,41734,34
77042,0.5102040816326531,0.6520381931692986,0.636287973366625,1,41734,35
77042,0.5102040816326531,0.6142122658832171,0.33000416146483563,1,41734,36
77042,0.5102040816326531,0.5679397723099523,0.5746982937994174,0,41734,37
77042,0.5102040816326531,0.60613294160852,0.7611319184352893,1,41734,38
77042,0.5102040816326531,0.6950055086301873,0.7057844361215148,0,41734,39
77042,0.5102040816326531,0.8334557473374954,0.5551394090719933,1,41734,40
77042,0.5102040816326531,0.7493573264781491,0.4631710362047441,1,41734,41
77042,0.5102040816326531,0.8325376423062798,0.4640033291718685,1,41734,42
77042,0.5102040816326531,0.7455012853470437,0.43154390345401583,1,41734,43
77042,0.5102040816326531,0.6966580976863753,0.31793591344153144,8,41734,44
77042,0.5102040816326531,0.7686375321336761,0.4781523096129838,1,41734,45
77042,0.5102040816326531,0.8501652589056188,0.40033291718684977,1,41734,46
77042,0.5102040816326531,0.7260374586852736,0.45318352059925093,1,41734,47
77042,0.5102040816326531,0.4226955563716489,0.5239284228048273,1,41734,48
77043,0.516822945394374,0.9889846630810062,0.5322485682170958,0,24803,1
77043,0.516822945394374,1.0259999530262818,0.5093400417491838,0,24803,2
77043,0.516822945394374,0.9726378091457829,0.4615961034095167,0,24803,3
77043,0.516822945394374,1.1175047560889682,1.4699994647540544,0,24803,4
77043,0.516822945394374,0.9424806820583883,0.6711984156720013,0,24803,5
77043,0.516822945394374,0.7088334077083872,0.2744741208585345,0,24803,6
77043,0.516822945394374,0.2693473001855462,0.2185944441470856,0,24803,7
77043,0.516822945394374,0.16515959320760035,0.21045870577530376,0,24803,8
77043,0.516822945394374,0.16055616882354323,0.468233153133865,0,24803,9
77043,0.516822945394374,0.19202856002066843,0.11133115666648825,1,24803,10
77043,0.516822945394374,0.15247668929234093,0.19140395011507788,0,24803,11
77043,0.516822945394374,0.15801958804049135,0.18048493282663383,0,24803,12
77043,0.516822945394374,0.2428541231181154,0.6739816945886635,1,24803,13
77043,0.516822945394374,0.2793996758813444,0.3562597013327624,5,24803,14
77043,0.516822945394374,0.2586372924348827,0.1884065728202109,1,24803,15
77043,0.516822945394374,0.32036075815581183,0.31558100947385326,0,24803,16
77043,0.516822945394374,0.3142541747892054,0.24471444628806938,1,24803,17
77043,0.516822945394374,0.46053033327853066,0.2415029706149976,1,24803,18
77043,0.516822945394374,0.4720858679568781,0.3205052721725633,1,24803,19
77043,0.516822945394374,0.4541419076026963,0.19290263876251137,6,24803,20
77043,0.516822945394374,0.29133100030532916,0.25370657817267034,7,24803,21
77043,0.516822945394374,0.3604763135025953,0.2817534657174972,8,24803,22
77043,0.516822945394374,0.31979707353735587,0.21238559117914682,1,24803,23
77043,0.516822945394374,0.36226131479437257,0.21581116523042337,5,24803,24
77043,0.516822945394374,0.25938887192615734,0.20532034469838892,1,24803,25
77043,0.516822945394374,0.3640463160861498,0.2624846116790665,1,24803,26
77043,0.516822945394374,0.416656880475374,0.22758657603168655,1,24803,27
77043,0.516822945394374,0.40961082274467436,0.3164374029866724,0,24803,28
77043,0.516822945394374,0.49557272705921035,0.28646363003800246,1,24803,29
77043,0.516822945394374,0.38743922775207273,0.19654231119199272,1,24803,30
77043,0.516822945394374,0.452356906310919,0.2742600224803297,1,24803,31
77043,0.516822945394374,0.5508138196678958,0.4050741315634534,0,24803,32
77043,0.516822945394374,0.49538483218639173,0.33270887973023605,1,24803,33
77043,0.516822945394374,0.5250722220917396,0.3198629770379489,0,24803,34
77043,0.516822945394374,0.5126711604857083,0.5328908633517101,1,24803,35
77043,0.516822945394374,0.5079737886652418,0.30830166461489056,1,24803,36
77043,0.516822945394374,0.5142682669046669,0.28239576085211154,1,24803,37
77043,0.516822945394374,0.5662211992390258,0.35283412728148583,0,24803,38
77043,0.516822945394374,0.5605843530544661,0.24514264304447894,1,24803,39
77043,0.516822945394374,0.4749982384855673,0.19097575335866832,1,24803,40
77043,0.516822945394374,0.5070343143011485,0.27104854680725793,1,24803,41
77043,0.516822945394374,0.4557390140216549,0.4091420007493443,1,24803,42
77043,0.516822945394374,0.46720060126359303,0.2027511641599315,1,24803,43
77043,0.516822945394374,0.5531625055781291,0.36889150564684475,6,24803,44
77043,0.516822945394374,0.611691758461141,0.2740459241021249,1,24803,45
77043,0.516822945394374,0.6898560255537027,0.3055183856982283,5,24803,46
77043,0.516822945394374,0.6017333302017521,0.405502328319863,1,24803,47
77043,0.516822945394374,0.29320994903351577,0.20061018037788364,7,24803,48
77045,0.870380584666299,1.1080820265379976,0.7277258566978193,0,36532,1
77045,0.870380584666299,1.0243667068757538,0.8124610591900312,0,36532,2
77045,0.870380584666299,0.8311218335343787,0.7219106957424715,0,36532,3
77045,0.870380584666299,1.1478890229191798,1.5651090342679128,0,36532,4
77045,0.870380584666299,1.1285886610373945,1.0051921079958464,0,36532,5
77045,0.870380584666299,0.8612786489746683,1.0026998961578402,0,36532,6
77045,0.870380584666299,0.530518697225573,0.6471443406022845,1,36532,7
77045,0.870380584666299,0.4077201447527141,0.4585669781931464,5,36532,8
77045,0.870380584666299,0.3712907117008444,0.8008307372793354,5,36532,9
77045,0.870380584666299,0.34354644149577807,0.2866043613707165,5,36532,10
77045,0.870380584666299,0.33437876960193,0.5416407061266875,1,36532,11
77045,0.870380584666299,0.41905910735826296,0.6164070612668744,1,36532,12
77045,0.870380584666299,0.46731001206272615,0.9478712357217031,1,36532,13
77045,0.870380584666299,0.5744270205066345,1.0525441329179648,0,36532,14
77045,0.870380584666299,0.6506634499396864,0.6870197300103842,1,36532,15
77045,0.870380584666299,0.6622436670687576,1.1248182762201453,5,36532,16
77045,0.870380584666299,0.7056694813027744,0.7102803738317757,1,36532,17
77045,0.870380584666299,0.7606755126658625,1.0949117341640706,7,36532,18
77045,0.870380584666299,0.6347406513872135,1.2012461059190032,1,36532,19
77045,0.870380584666299,0.7428226779252111,0.9520249221183801,1,36532,20
77045,0.870380584666299,0.7220747889022919,0.8041536863966771,15,36532,21
77045,0.870380584666299,0.758745476477684,0.5399792315680166,12,36532,22
77045,0.870380584666299,0.6,0.44195223260643823,19,36532,23
77045,0.870380584666299,0.6031363088057901,0.6421599169262721,9,36532,24
77045,0.870380584666299,0.5780458383594692,0.893042575285566,6,36532,25
77045,0.870380584666299,0.5688781664656213,0.6263759086188992,1,36532,26
77045,0.870380584666299,0.6564535585042219,0.9046728971962616,8,36532,27
77045,0.870380584666299,0.5452352231604343,0.706957424714434,7,36532,28
77045,0.870380584666299,0.6386007237635706,0.9345794392523364,1,36532,29
77045,0.870380584666299,0.5235223160434258,0.8299065420560747,5,36532,30
77045,0.870380584666299,0.5857659831121833,1.0508826583592938,1,36532,31
77045,0.870380584666299,0.4950542822677925,0.6263759086188992,0,36532,32
77045,0.870380584666299,0.5162846803377563,0.48099688473520247,1,36532,33
77045,0.870380584666299,0.5059107358262968,0.5441329179646937,1,36532,34
77045,0.870380584666299,0.572496984318456,0.8797507788161993,1,36532,35
77045,0.870380584666299,0.4704463208685163,0.9470404984423676,0,36532,36
77045,0.870380584666299,0.5618817852834741,0.7941848390446521,1,36532,37
77045,0.870380584666299,0.5271411338962606,0.8589823468328142,6,36532,38
77045,0.870380584666299,0.6332931242460796,0.726895119418484,5,36532,39
77045,0.870380584666299,0.5073582629674306,0.735202492211838,1,36532,40
77045,0.870380584666299,0.5843184559710495,1.036760124610592,1,36532,41
77045,0.870380584666299,0.5560916767189384,0.6712357217030114,1,36532,42
77045,0.870380584666299,0.6665862484921592,0.4552440290758048,1,36532,43
77045,0.870380584666299,0.660313630880579,0.5399792315680166,1,36532,44
77045,0.870380584666299,0.5604342581423402,0.47601246105919004,1,36532,45
77045,0.870380584666299,0.8542822677925211,0.5092419522326065,6,36532,46
77045,0.870380584666299,0.851145958986731,1.0849428868120456,1,36532,47
77045,0.870380584666299,0.3889022919179735,0.4195223260643821,9,36532,48
77048,0.8836183121897407,1.1388888888888888,0.57605032576949,0,18383,1
77048,0.8836183121897407,1.0252902155887231,0.36216580543698046,0,18383,2
77048,0.8836183121897407,0.7686567164179104,0.36216580543698046,0,18383,3
77048,0.8836183121897407,1.4597844112769487,1.0298809256346888,0,18383,4
77048,0.8836183121897407,1.1741293532338308,0.6758031902943159,0,18383,5
77048,0.8836183121897407,1.01181592039801,0.4646146933273422,0,18383,6
77048,0.8836183121897407,0.4463101160862355,0.38553134127162436,0,18383,7
77048,0.8836183121897407,0.35302653399668327,0.24713547517411819,1,18383,8
77048,0.8836183121897407,0.49523217247097845,0.9166479442821838,1,18383,9
