Zip,SVI,Date,mobRatioOut,mobRatioIntra,Hospitalized,pop2019,SVIGroup
75181,0.2890237175951461,2020-04-27,0.4683047348292551,0.4426082765268884,2,28263,2
75181,0.2890237175951461,2020-05-04,0.605239110569601,0.36645321214625076,0,28263,2
75181,0.2890237175951461,2020-05-11,0.5246217890141132,0.3097156234937685,0,28263,2
75181,0.2890237175951461,2020-05-18,0.5743053440281586,0.3861461130620395,3,28263,2
75181,0.2890237175951461,2020-05-25,0.6356990557416997,0.3883495145631068,0,28263,2
75181,0.2890237175951461,2020-06-01,0.8304057941584594,0.3584658817048819,0,28263,2
75181,0.2890237175951461,2020-06-08,0.6655498020103564,0.3726502788680025,4,28263,2
75181,0.2890237175951461,2020-06-15,0.7115104748367008,0.367279487709151,4,28263,2
75181,0.2890237175951461,2020-06-22,0.6797982874741937,0.4273221786132342,4,28263,2
75181,0.2890237175951461,2020-06-29,0.6326192168409652,0.37815878262067065,8,28263,2
75181,0.2890237175951461,2020-07-06,0.6413849121738248,0.3387729807890932,5,28263,2
75181,0.2890237175951461,2020-07-13,0.6713371915930552,0.3654892239895338,4,28263,2
75181,0.2890237175951461,2020-07-20,0.6125156530273801,0.385457550092956,1,28263,2
75181,0.2890237175951461,2020-07-27,0.7357768978238062,0.3758176685257867,0,28263,2
75181,0.2890237175951461,2020-08-03,0.8328425897722272,0.37733250705777044,2,28263,2
75181,0.2890237175951461,2020-08-10,0.6866686973296782,0.3760930937134201,2,28263,2
75181,0.2890237175951461,2020-08-17,0.6333976376620299,0.3306479377539076,2,28263,2
75181,0.2890237175951461,2020-08-24,0.5341320607845128,0.3223851821249053,3,28263,2
75181,0.2890237175951461,2020-08-31,0.5894676278471588,0.35419679129656406,1,28263,2
75181,0.2890237175951461,2020-09-07,0.7359122753579044,0.37402740480616953,0,28263,2
75181,0.2890237175951461,2020-09-14,0.6230074119199919,0.5407973559181988,3,28263,2
75181,0.2890237175951461,2020-09-21,0.6049683555014045,0.46340287819321074,0,28263,2
75181,0.2890237175951461,2020-09-28,0.7102920770298169,0.4350340838669696,0,28263,2
75181,0.2890237175951461,2020-10-05,0.6678850644735506,0.6323762308063072,4,28263,2
75181,0.2890237175951461,2020-10-12,0.6664297559819948,0.5863802244715279,0,28263,2
75181,0.2890237175951461,2020-10-19,0.649033742850374,0.5165599394064587,2,28263,2
75181,0.2890237175951461,2020-10-26,0.7030493789555623,0.4952144873648695,1,28263,2
75181,0.2890237175951461,2020-11-02,0.627779469996954,0.4978310266473869,4,28263,2
75181,0.2890237175951461,2020-11-09,0.6823704606220597,0.4848860428286167,8,28263,2
75181,0.2890237175951461,2020-11-16,0.548617456933022,0.39289403015905805,3,28263,2
75181,0.2890237175951461,2020-11-23,0.6528581581886486,0.26853955794257384,12,28263,2
75181,0.2890237175951461,2020-11-30,0.7774393339425323,0.4892928458307512,2,28263,2
75181,0.2890237175951461,2020-12-07,0.7219683893457881,0.517386214969359,2,28263,2
75181,0.2890237175951461,2020-12-14,0.8473279859207364,0.43833918611857053,5,28263,2
75181,0.2890237175951461,2020-12-21,0.8293904626527228,0.28740618329546236,3,28263,2
75181,0.2890237175951461,2020-12-28,0.3368193048363624,0.22818976795427942,7,28263,2
75182,0.03916161059018197,2020-03-23,0.2668837847103188,0.10183236212970553,1,6325,1
75182,0.03916161059018197,2020-03-30,0.3598445891898069,0.2348614096115924,1,6325,1
75182,0.03916161059018197,2020-04-06,0.3040795337675694,0.14180311523718786,0,6325,1
75182,0.03916161059018197,2020-04-13,0.33064792595131987,0.13675137925686304,0,6325,1
75182,0.03916161059018197,2020-04-20,0.3374471488972689,0.21828817051824606,0,6325,1
75182,0.03916161059018197,2020-04-27,0.3406467832247743,0.3397957148871114,0,6325,1
75182,0.03916161059018197,2020-05-04,0.5362244314935436,0.43134735116212086,0,6325,1
75182,0.03916161059018197,2020-05-11,0.550679922294595,0.3813617530410121,0,6325,1
75182,0.03916161059018197,2020-05-18,0.6389555479373786,0.4903728978796003,1,6325,1
75182,0.03916161059018197,2020-05-25,0.5904468060793052,0.590078213280748,0,6325,1
75182,0.03916161059018197,2020-06-01,0.7368300765626785,0.7011277779008708,0,6325,1
75182,0.03916161059018197,2020-06-08,0.7708833276197006,0.5695167615713558,0,6325,1
75182,0.03916161059018197,2020-06-15,0.7527139755456519,0.4872709547337868,0,6325,1
75182,0.03916161059018197,2020-06-22,0.6729516626671238,0.5478917864976847,3,6325,1
75182,0.03916161059018197,2020-06-29,0.6275282824820021,0.3608889282786431,0,6325,1
75182,0.03916161059018197,2020-07-06,0.5855902182607702,0.3614206899607826,3,6325,1
75182,0.03916161059018197,2020-07-13,0.5593075077134042,0.4863846852635544,0,6325,1
75182,0.03916161059018197,2020-07-20,0.7587704262370015,0.523519376066293,2,6325,1
75182,0.03916161059018197,2020-07-27,0.6583818992115187,0.6550417654487847,0,6325,1
75182,0.03916161059018197,2020-08-03,0.6356416409553194,0.7013050317949172,0,6325,1
75182,0.03916161059018197,2020-08-10,0.6920923323048794,0.5736822280814482,0,6325,1
75182,0.03916161059018197,2020-08-17,0.7036910067420866,0.6989121042252897,0,6325,1
75182,0.03916161059018197,2020-08-24,0.6102731116443835,0.6387344071965081,1,6325,1
75182,0.03916161059018197,2020-08-31,0.6126157010627357,0.6659428799326436,1,6325,1
75182,0.03916161059018197,2020-09-07,0.5598217346588962,0.6242882148317196,0,6325,1
75182,0.03916161059018197,2020-09-14,0.62924237230030855,0.788248066824718,0,6325,1
75182,0.03916161059018197,2020-09-21,0.649982859101817,0.6267697693483704,0,6325,1
75182,0.03916161059018197,2020-09-28,0.5794194949148669,0.795160968692531,3,6325,1
75182,0.03916161059018197,2020-10-05,0.6252428293909268,0.6958101610794762,0,6325,1
75182,0.03916161059018197,2020-10-12,0.67352302593989255,0.9659450956063191,3,6325,1
75182,0.03916161059018197,2020-10-19,0.6291852359730317,0.81891299049476,2,6325,1
75182,0.03916161059018197,2020-10-26,0.7820820477659696,0.7255001883322624,0,6325,1
75182,0.03916161059018197,2020-11-02,0.6069020683350475,0.8639354795825671,1,6325,1
75182,0.03916161059018197,2020-11-09,0.676208433321906,0.8352203487470365,1,6325,1
75182,0.03916161059018197,2020-11-16,0.6005027996800366,0.6011565816586533,4,6325,1
75182,0.03916161059018197,2020-11-23,0.5959890298251629,0.4143309773336583,0,6325,1
75182,0.03916161059018197,2020-11-30,0.8021940349674322,0.9579686703742273,0,6325,1
75182,0.03916161059018197,2020-12-07,0.7322591703805279,0.8502869297409877,0,6325,1
75182,0.03916161059018197,2020-12-14,0.786252999657182,0.8687213347218222,2,6325,1
75182,0.03916161059018197,2020-12-21,0.6848931550679922,0.5305209048811291,1,6325,1
75182,0.03916161059018197,2020-12-28,0.3758998971546109,0.341834134668646,0,6325,1
75201,0.2807501378929951,2020-03-23,0.17970528333533006,0.2136525843213998,0,17476,2
75201,0.2807501378929951,2020-03-30,0.29423745058104706,1.0387935996316335,2,17476,2
75201,0.2807501378929951,2020-04-06,0.19384209895770935,0.3149533786117187,0,17476,2
75201,0.2807501378929951,2020-04-13,0.19743620462441597,0.15103027512374814,1,17476,2
75201,0.2807501378929951,2020-04-20,0.16197436204624416,0.3826407275238863,0,17476,2
75201,0.2807501378929951,2020-04-27,0.22930394153588116,0.7703464947622884,0,17476,2
75201,0.2807501378929951,2020-05-04,0.24607643464717863,0.3563946126395764,0,17476,2
75201,0.2807501378929951,2020-05-11,0.3129268000479214,0.3817198112121561,1,17476,2
75201,0.2807501378929951,2020-05-18,0.33473104109260815,0.4139518821227121,0,17476,2
75201,0.2807501378929951,2020-05-25,0.3066970168922966,0.42868654311039484,0,17476,2
75201,0.2807501378929951,2020-06-01,0.33233497064813705,0.5355128352710947,0,17476,2
75201,0.2807501378929951,2020-06-08,0.4056547262489517,0.5304477955565788,1,17476,2
75201,0.2807501378929951,2020-06-15,0.42434407571582605,0.48716472890526075,1,17476,2
75201,0.2807501378929951,2020-06-22,0.3093326943812148,0.37389202256244963,1,17476,2
75201,0.2807501378929951,2020-06-29,0.34982628489277584,0.494071601243237,2,17476,2
75201,0.2807501378929951,2020-07-06,0.3728285611596981,0.5778749856106826,0,17476,2
75201,0.2807501378929951,2020-07-13,0.33856475380376183,0.6377345458731438,2,17476,2
75201,0.2807501378929951,2020-07-20,0.3467113933149635,0.5447219983883964,4,17476,2
