SVIGroup,week,Hospitalized,pop2019,mean_mobRatioOut_std,mean_mobRatioOut_std_lag1,mean_mobRatioOut_std_lag2,mean_mobRatioOut_std_lag3,mean_mobRatioOut_std_lag4,mean_mobRatioIntra_std,mean_mobRatioIntra_std_lag1,mean_mobRatioIntra_std_lag2,mean_mobRatioIntra_std_lag3,mean_mobRatioIntra_std_lag4,hosps_transformed
1,24,27,1002456,0.39753377152824027,-0.3064465847580774,0.6571416248747135,0.3815250925446207,0.29394441808416544,0.7665525064774678,-0.3817482277748343,0.6264994733731482,0.12604308523442734,0.9052552263188344,3.332204510175204
1,25,27,1002456,0.6816590762153703,0.39753377152824027,-0.3064465847580774,0.6571416248747135,0.3815250925446207,0.9560238981506328,0.7665525064774678,-0.3817482277748343,0.6264994733731482,0.12604308523442734,3.332204510175204
1,26,20,1002456,0.4146187613030777,0.6816590762153703,0.39753377152824027,-0.3064465847580774,0.6571416248747135,0.2574026631157755,0.9560238981506328,0.7665525064774678,-0.3817482277748343,0.6264994733731482,3.044522437723423
1,27,18,1002456,0.26712709758567255,0.4146187613030777,0.6816590762153703,0.39753377152824027,-0.3064465847580774,0.6053894799212213,0.2574026631157755,0.9560238981506328,0.7665525064774678,-0.3817482277748343,2.9444389791664403
1,28,32,1002456,0.8644963108392778,0.26712709758567255,0.4146187613030777,0.6816590762153703,0.39753377152824027,1.4261580388801776,0.6053894799212213,0.2574026631157755,0.9560238981506328,0.7665525064774678,3.49650756146648
1,29,33,1002456,1.019051369326167,0.8644963108392778,0.26712709758567255,0.4146187613030777,0.6816590762153703,0.8945986281183514,1.4261580388801776,0.6053894799212213,0.2574026631157755,0.9560238981506328,3.5263605246161616
1,30,32,1002456,1.1297547987782717,1.019051369326167,0.8644963108392778,0.26712709758567255,0.4146187613030777,1.5823921366002704,0.8945986281183514,1.4261580388801776,0.6053894799212213,0.2574026631157755,3.49650756146648
1,31,38,1002456,1.0278655251568267,1.1297547987782717,1.019051369326167,0.8644963108392778,0.26712709758567255,1.258631425183877,1.5823921366002704,0.8945986281183514,1.4261580388801776,0.6053894799212213,3.6635616461296463
1,32,43,1002456,1.0149718128970286,1.0278655251568267,1.1297547987782717,1.019051369326167,0.8644963108392778,0.6107542783999184,1.258631425183877,1.5823921366002704,0.8945986281183514,1.4261580388801776,3.784189633918261
1,33,45,1002456,0.8129992601203564,1.0149718128970286,1.0278655251568267,1.1297547987782717,1.019051369326167,0.613609583945072,0.6107542783999184,1.258631425183877,1.5823921366002704,0.8945986281183514,3.828641396489095
1,34,73,1002456,0.8535914497773592,0.8129992601203564,1.0149718128970286,1.0278655251568267,1.1297547987782717,0.4153602911544886,0.613609583945072,0.6107542783999184,1.258631425183877,1.5823921366002704,4.30406509320417
1,35,66,1002456,0.6934418292825539,0.8535914497773592,0.8129992601203564,1.0149718128970286,1.0278655251568267,-0.01693016462644518,0.4153602911544886,0.613609583945072,0.6107542783999184,1.258631425183877,4.204692619390966
1,36,62,1002456,-0.23629957014602704,0.6934418292825539,0.8535914497773592,0.8129992601203564,1.0149718128970286,-1.1664433072475804,-0.01693016462644518,0.4153602911544886,0.613609583945072,0.6107542783999184,4.143134726391533
1,37,68,1002456,0.8454753959031347,-0.23629957014602704,0.6934418292825539,0.8535914497773592,0.8129992601203564,0.724487137781976,-1.1664433072475804,-0.01693016462644518,0.4153602911544886,0.613609583945072,4.23410650459726
1,38,71,1002456,1.0910699973211877,0.8454753959031347,-0.23629957014602704,0.6934418292825539,0.8535914497773592,0.3257337460520121,0.724487137781976,-1.1664433072475804,-0.01693016462644518,0.4153602911544886,4.276666119016055
1,39,101,1002456,1.4978334770952118,1.0910699973211877,0.8454753959031347,-0.23629957014602704,0.6934418292825539,0.14346308923363607,0.3257337460520121,0.724487137781976,-1.1664433072475804,-0.01693016462644518,4.624972813284271
1,40,117,1002456,0.37414692121322074,1.4978334770952118,1.0910699973211877,0.8454753959031347,-0.23629957014602704,-0.8607587374039233,0.14346308923363607,0.3257337460520121,0.724487137781976,-1.1664433072475804,4.770684624465665
1,41,54,1002456,-1.3551741289871024,0.37414692121322074,1.4978334770952118,1.0910699973211877,0.8454753959031347,-2.0909698600085935,-0.8607587374039233,0.14346308923363607,0.3257337460520121,0.724487137781976,4.007333185232471
2,1,78,1574517,-2.0312369200815392,-1.4625356104620033,-1.0589889755598092,0.08129385997081566,0.2671665549973428,-1.705819372241562,1.006679326622374,-0.5750248177884919,1.0919074236103696,-0.10732860609561476,4.3694478524670215
2,2,70,1574517,-1.7463579928427089,-2.0312369200815392,-1.322865527589596,-0.35578436050528883,0.1042920810926571,0.2591175074176033,-1.705819372241562,-0.4113922800547457,0.5699069581318659,-0.39062670854927495,4.2626798770413155
2,3,44,1574517,-2.3804167472221787,-1.7463579928427089,-2.0312369200815392,-0.4048448142657539,-0.08348071712953509,-2.1974380125162174,0.2591175074176033,-1.705819372241562,0.9349385213902234,-0.6488037650324792,3.80666248977032
2,4,50,1574517,-2.235830823867134,-2.3804167472221787,-1.7463579928427089,-2.0312369200815392,-0.5908044121988552,-2.406159246433304,-2.1974380125162174,0.2591175074176033,-1.705819372241562,-2.058244505776777,3.9318256327243257
2,5,45,1574517,-2.00516691842777,-2.235830823867134,-2.3804167472221787,-1.7463579928427089,-2.0312369200815392,-2.041740633927796,-2.406159246433304,-2.1974380125162174,0.2591175074176033,-1.705819372241562,3.828641396489095
2,6,53,1574517,-1.322865527589596,-2.00516691842777,-2.235830823867134,-2.3804167472221787,-1.7463579928427089,0.9416205759346612,-2.041740633927796,-2.406159246433304,-2.1974380125162174,0.2591175074176033,3.9889840465642745
2,7,49,1574517,-0.5908044121988552,-1.322865527589596,-2.00516691842777,-2.235830823867134,-2.3804167472221787,-0.5661101428913397,0.9416205759346612,-2.041740633927796,-2.406159246433304,-2.1974380125162174,3.912023005428146
2,8,45,1574517,-0.8571480232844246,-0.5908044121988552,-1.322865527589596,-2.00516691842777,-2.235830823867134,-0.9950862356180138,-0.5661101428913397,0.9416205759346612,-2.041740633927796,-2.406159246433304,3.828641396489095
